Year,School,FSM,VR_Band,Gender,VR_BAND_Student,Ethnicity,School_Gender,School_Denomination,ExamScore
1,65,25,24,0,1,1,1,1,3
1,65,25,24,0,3,1,1,1,11
1,65,25,24,1,3,1,1,1,17
1,65,25,24,1,3,1,1,1,13
1,65,25,24,1,3,1,1,1,8
1,65,25,24,1,3,1,1,1,30
1,65,25,24,1,2,1,1,1,42
1,65,25,24,0,3,1,1,1,10
1,65,25,24,1,3,8,1,1,18
1,65,25,24,1,3,1,1,1,19
1,65,25,24,0,1,1,1,1,6
1,65,25,24,1,1,1,1,1,7
1,65,25,24,1,2,1,1,1,56
1,65,25,24,0,3,8,1,1,23
1,65,25,24,1,2,2,1,1,31
1,65,25,24,1,3,8,1,1,16
1,65,25,24,0,3,1,1,1,23
1,65,25,24,0,3,2,1,1,4
1,65,25,24,1,2,1,1,1,32
1,65,25,24,0,3,7,1,1,25
1,65,25,24,1,1,7,1,1,10
1,65,25,24,1,3,1,1,1,19
1,65,25,24,1,2,1,1,1,36
1,65,25,24,0,2,1,1,1,26
1,65,25,24,0,1,1,1,1,1
1,65,25,24,1,3,1,1,1,24
1,65,25,24,1,3,1,1,1,26
1,65,25,24,1,1,1,1,1,25
1,65,25,24,1,3,1,1,1,19
1,65,25,24,1,2,1,1,1,4
1,65,25,24,1,3,1,1,1,19
1,65,25,24,1,1,1,1,1,15
1,65,25,24,1,3,5,1,1,18
1,65,25,24,1,3,1,1,1,21
1,65,25,24,1,3,1,1,1,27
1,65,25,24,1,1,1,1,1,14
1,65,25,24,1,3,1,1,1,12
1,65,25,24,1,3,1,1,1,17
1,65,25,24,1,3,1,1,1,18
1,65,25,24,1,3,1,1,1,28
1,65,25,24,0,2,1,1,1,15
1,65,25,24,0,1,1,1,1,2
1,65,25,24,0,3,1,1,1,9
1,65,25,24,0,1,1,1,1,5
1,65,25,24,1,3,7,1,1,18
1,65,25,24,1,3,1,1,1,15
1,65,25,24,1,2,1,1,1,37
1,65,25,24,1,3,1,1,1,19
1,65,25,24,0,3,5,1,1,5
1,65,25,24,1,2,1,1,1,38
1,65,25,24,1,3,1,1,1,17
1,65,25,24,1,3,1,1,1,22
1,65,25,24,1,1,9,1,1,28
1,65,25,24,1,3,1,1,1,29
1,65,25,24,1,3,1,1,1,22
1,65,25,24,1,3,1,1,1,11
1,65,25,24,0,3,1,1,1,15
3,65,39,23,1,2,1,1,1,28
3,65,39,23,0,2,1,1,1,28
3,65,39,23,1,2,1,1,1,39
3,65,39,23,1,3,1,1,1,17
3,65,39,23,0,3,1,1,1,9
3,65,39,23,0,1,5,1,1,10
3,65,39,23,1,3,1,1,1,23
3,65,39,23,0,3,1,1,1,20
3,65,39,23,0,2,1,1,1,36
3,65,39,23,1,3,1,1,1,29
3,65,39,23,0,3,1,1,1,10
3,65,39,23,0,3,1,1,1,2
3,65,39,23,0,1,1,1,1,5
3,65,39,23,0,3,1,1,1,30
3,65,39,23,1,1,9,1,1,27
3,65,39,23,1,2,1,1,1,25
3,65,39,23,0,1,1,1,1,7
3,65,39,23,0,2,1,1,1,45
3,65,39,23,0,3,1,1,1,40
3,65,39,23,0,3,1,1,1,32
3,65,39,23,1,3,9,1,1,44
3,65,39,23,1,1,1,1,1,8
3,65,39,23,0,3,1,1,1,22
3,65,39,23,0,3,1,1,1,7
3,65,39,23,1,3,1,1,1,10
3,65,39,23,1,3,1,1,1,27
3,65,39,23,1,2,1,1,1,34
3,65,39,23,1,3,5,1,1,17
3,65,39,23,1,2,1,1,1,52
3,65,39,23,0,3,1,1,1,14
3,65,39,23,1,3,1,1,1,40
3,65,39,23,0,1,1,1,1,11
3,65,39,23,0,1,1,1,1,9
3,65,39,23,0,3,1,1,1,12
3,65,39,23,1,3,1,1,1,35
3,65,39,23,1,3,1,1,1,16
3,65,39,23,1,3,1,1,1,6
3,65,39,23,0,3,1,1,1,7
3,65,39,23,1,1,1,1,1,15
3,65,39,23,1,2,1,1,1,36
3,65,39,23,0,3,1,1,1,17
3,65,39,23,0,1,1,1,1,3
3,65,39,23,1,3,1,1,1,27
3,65,39,23,0,3,1,1,1,17
3,65,39,23,1,3,1,1,1,30
3,65,39,23,1,1,1,1,1,11
3,65,39,23,1,2,1,1,1,33
3,65,39,23,0,2,1,1,1,53
3,65,39,23,1,2,1,1,1,16
3,65,39,23,1,3,5,1,1,9
3,65,39,23,0,3,1,1,1,22
3,65,39,23,1,3,7,1,1,15
3,65,39,23,1,3,5,1,1,12
3,65,39,23,1,3,1,1,1,34
3,65,39,23,1,1,5,1,1,21
3,65,39,23,1,3,1,1,1,9
3,65,39,23,1,2,1,1,1,9
3,65,39,23,1,3,1,1,1,31
3,65,39,23,0,2,1,1,1,31
3,65,39,23,1,2,1,1,1,45
3,65,39,23,0,1,5,1,1,19
3,65,39,23,1,1,1,1,1,13
3,65,39,23,1,2,1,1,1,42
3,65,39,23,1,3,1,1,1,30
3,65,39,23,1,1,1,1,1,3
3,65,39,23,0,3,1,1,1,22
3,65,39,23,0,3,1,1,1,17
3,65,39,23,1,3,1,1,1,26
3,65,39,23,1,3,1,1,1,24
3,65,39,23,0,1,1,1,1,4
3,65,39,23,1,3,1,1,1,36
3,65,39,23,0,3,1,1,1,38
3,65,39,23,0,3,1,1,1,13
3,65,39,23,1,1,1,1,1,7
3,65,39,23,0,3,1,1,1,11
3,65,39,23,1,1,1,1,1,5
3,65,39,23,0,2,1,1,1,46
3,65,39,23,1,3,1,1,1,21
3,65,39,23,0,3,1,1,1,25
3,65,39,23,0,1,1,1,1,3
3,65,39,23,0,2,1,1,1,22
3,65,39,23,1,3,1,1,1,30
3,65,39,23,1,1,1,1,1,29
3,65,39,23,1,2,1,1,1,21
1,66,24,29,0,1,5,1,2,11
1,66,24,29,0,1,1,1,2,6
1,66,24,29,1,3,1,1,2,12
1,66,24,29,0,3,1,1,2,25
1,66,24,29,1,2,7,1,2,48
1,66,24,29,1,2,1,1,2,42
1,66,24,29,1,2,1,1,2,51
1,66,24,29,1,3,1,1,2,27
1,66,24,29,0,1,5,1,2,3
1,66,24,29,0,3,1,1,2,6
1,66,24,29,1,1,1,1,2,1
1,66,24,29,0,3,5,1,2,24
1,66,24,29,1,1,1,1,2,8
1,66,24,29,1,1,1,1,2,7
1,66,24,29,0,3,1,1,2,9
1,66,24,29,0,1,5,1,2,16
1,66,24,29,1,3,1,1,2,17
1,66,24,29,1,3,1,1,2,11
1,66,24,29,1,3,1,1,2,16
1,66,24,29,1,3,1,1,2,20
1,66,24,29,0,2,1,1,2,5
1,66,24,29,1,3,1,1,2,29
1,66,24,29,0,1,1,1,2,1
1,66,24,29,1,2,1,1,2,50
3,66,18,29,1,3,1,1,2,24
3,66,18,29,0,3,5,1,2,31
3,66,18,29,1,2,1,1,2,40
3,66,18,29,0,3,1,1,2,2
3,66,18,29,1,2,1,1,2,23
3,66,18,29,0,3,1,1,2,19
3,66,18,29,0,3,1,1,2,19
3,66,18,29,0,3,1,1,2,27
3,66,18,29,1,3,1,1,2,24
3,66,18,29,1,2,1,1,2,48
3,66,18,29,0,1,1,1,2,1
3,66,18,29,1,3,5,1,2,59
3,66,18,29,1,3,1,1,2,66
3,66,18,29,0,3,1,1,2,30
3,66,18,29,1,2,1,1,2,26
3,66,18,29,0,2,1,1,2,53
3,66,18,29,1,3,5,1,2,32
3,66,18,29,0,3,5,1,2,21
3,66,18,29,0,3,1,1,2,33
3,66,18,29,1,3,1,1,2,40
3,66,18,29,1,2,1,1,2,34
3,66,18,29,0,1,5,1,2,1
3,66,18,29,1,3,1,1,2,14
3,66,18,29,1,3,7,1,2,55
1,67,53,13,0,3,1,1,1,21
1,67,53,13,1,1,5,1,1,5
1,67,53,13,0,3,1,1,1,5
1,67,53,13,0,3,1,1,1,27
1,67,53,13,0,3,1,1,1,42
1,67,53,13,0,1,1,1,1,2
1,67,53,13,1,1,5,1,1,5
1,67,53,13,1,3,1,1,1,11
1,67,53,13,1,2,1,1,1,18
1,67,53,13,0,3,10,1,1,10
1,67,53,13,0,2,5,1,1,23
1,67,53,13,1,3,11,1,1,43
1,67,53,13,0,3,1,1,1,20
1,67,53,13,0,3,5,1,1,8
1,67,53,13,1,1,5,1,1,18
1,67,53,13,0,3,1,1,1,19
1,67,53,13,1,3,5,1,1,30
1,67,53,13,1,2,10,1,1,30
1,67,53,13,0,3,1,1,1,5
1,67,53,13,1,3,1,1,1,23
1,67,53,13,0,2,5,1,1,22
1,67,53,13,0,3,1,1,1,4
1,67,53,13,1,1,1,1,1,8
1,67,53,13,1,3,5,1,1,6
1,67,53,13,0,1,5,1,1,1
1,67,53,13,0,1,10,1,1,10
1,67,53,13,1,3,1,1,1,4
1,67,53,13,0,3,1,1,1,1
1,67,53,13,0,3,1,1,1,16
1,67,53,13,0,3,5,1,1,7
1,67,53,13,0,3,1,1,1,16
1,67,53,13,0,2,1,1,1,26
1,67,53,13,0,3,5,1,1,4
1,67,53,13,1,3,5,1,1,13
2,67,66,13,0,1,11,1,1,27
2,67,66,13,1,3,5,1,1,17
2,67,66,13,1,3,1,1,1,15
2,67,66,13,1,3,1,1,1,11
2,67,66,13,1,1,4,1,1,6
2,67,66,13,1,3,1,1,1,5
2,67,66,13,0,1,2,1,1,16
2,67,66,13,1,3,2,1,1,11
2,67,66,13,0,2,1,1,1,26
2,67,66,13,0,3,5,1,1,2
2,67,66,13,1,3,5,1,1,15
2,67,66,13,0,3,1,1,1,13
2,67,66,13,1,3,10,1,1,25
2,67,66,13,0,3,9,1,1,25
2,67,66,13,0,3,1,1,1,23
2,67,66,13,0,2,9,1,1,41
2,67,66,13,1,2,1,1,1,21
2,67,66,13,0,3,5,1,1,26
2,67,66,13,0,3,1,1,1,23
2,67,66,13,0,3,6,1,1,37
2,67,66,13,1,3,1,1,1,6
2,67,66,13,0,3,5,1,1,24
2,67,66,13,1,3,1,1,1,13
2,67,66,13,0,1,5,1,1,14
2,67,66,13,1,1,5,1,1,10
2,67,66,13,1,3,5,1,1,14
2,67,66,13,0,2,10,1,1,2
2,67,66,13,1,3,1,1,1,4
2,67,66,13,1,2,1,1,1,6
2,67,66,13,1,2,5,1,1,21
1,68,42,28,1,3,5,3,1,21
1,68,42,28,1,2,1,3,1,32
1,68,42,28,1,2,1,3,1,49
1,68,42,28,1,2,1,3,1,16
1,68,42,28,1,1,1,3,1,3
1,68,42,28,1,1,5,3,1,3
1,68,42,28,1,1,1,3,1,13
1,68,42,28,1,3,11,3,1,24
1,68,42,28,1,2,6,3,1,60
1,68,42,28,1,3,1,3,1,20
1,68,42,28,1,3,5,3,1,20
1,68,42,28,1,2,1,3,1,23
1,68,42,28,1,3,1,3,1,10
1,68,42,28,1,3,1,3,1,29
1,68,42,28,1,2,5,3,1,42
1,68,42,28,1,2,5,3,1,45
1,68,42,28,1,2,1,3,1,11
1,68,42,28,1,2,1,3,1,13
1,68,42,28,1,3,5,3,1,18
1,68,42,28,1,1,1,3,1,12
1,68,42,28,1,3,5,3,1,20
1,68,42,28,1,3,6,3,1,19
1,68,42,28,1,2,8,3,1,48
1,68,42,28,1,2,6,3,1,34
1,68,42,28,1,3,5,3,1,21
1,68,42,28,1,2,1,3,1,17
1,68,42,28,1,1,1,3,1,13
1,68,42,28,1,2,1,3,1,8
1,68,42,28,1,2,1,3,1,31
1,68,42,28,1,2,1,3,1,63
1,68,42,28,1,1,1,3,1,1
1,68,42,28,1,3,1,3,1,27
1,68,42,28,1,3,1,3,1,15
1,68,42,28,1,2,5,3,1,49
1,68,42,28,1,1,5,3,1,16
1,68,42,28,1,1,1,3,1,1
1,68,42,28,1,3,6,3,1,19
1,68,42,28,1,3,5,3,1,23
1,68,42,28,1,2,1,3,1,26
1,68,42,28,1,1,1,3,1,4
1,68,42,28,1,1,1,3,1,8
1,68,42,28,1,1,5,3,1,14
1,68,42,28,1,3,1,3,1,15
1,68,42,28,1,2,1,3,1,24
1,68,42,28,1,1,9,3,1,33
1,68,42,28,1,2,7,3,1,44
1,68,42,28,1,2,1,3,1,27
1,68,42,28,1,2,5,3,1,16
1,68,42,28,1,1,6,3,1,14
1,68,42,28,1,2,1,3,1,36
1,68,42,28,1,2,5,3,1,44
1,68,42,28,1,3,1,3,1,26
1,68,42,28,1,3,5,3,1,9
1,68,42,28,1,3,5,3,1,4
1,68,42,28,1,2,2,3,1,46
1,68,42,28,1,3,7,3,1,23
1,68,42,28,1,2,1,3,1,13
1,68,42,28,1,1,5,3,1,24
2,68,52,19,1,3,10,3,1,44
2,68,52,19,1,1,5,3,1,2
2,68,52,19,1,1,8,3,1,11
2,68,52,19,1,1,1,3,1,6
2,68,52,19,1,2,1,3,1,33
2,68,52,19,1,1,4,3,1,28
2,68,52,19,1,1,5,3,1,11
2,68,52,19,1,1,5,3,1,7
2,68,52,19,1,1,1,3,1,16
2,68,52,19,1,3,1,3,1,8
2,68,52,19,1,3,7,3,1,12
2,68,52,19,1,3,2,3,1,23
2,68,52,19,1,3,1,3,1,4
2,68,52,19,1,3,1,3,1,13
2,68,52,19,1,2,1,3,1,46
2,68,52,19,1,1,7,3,1,18
2,68,52,19,1,3,1,3,1,22
2,68,52,19,1,3,1,3,1,4
2,68,52,19,1,3,1,3,1,16
2,68,52,19,1,3,1,3,1,38
2,68,52,19,1,1,5,3,1,3
2,68,52,19,1,2,1,3,1,28
2,68,52,19,1,3,5,3,1,35
2,68,52,19,1,2,1,3,1,25
2,68,52,19,1,3,2,3,1,33
2,68,52,19,1,3,5,3,1,20
2,68,52,19,1,2,1,3,1,45
2,68,52,19,1,1,11,3,1,2
2,68,52,19,1,1,1,3,1,11
2,68,52,19,1,3,1,3,1,6
2,68,52,19,1,3,5,3,1,28
2,68,52,19,1,3,5,3,1,21
2,68,52,19,1,2,1,3,1,41
2,68,52,19,1,3,1,3,1,3
2,68,52,19,1,2,1,3,1,6
2,68,52,19,1,3,1,3,1,8
2,68,52,19,1,1,2,3,1,5
2,68,52,19,1,2,1,3,1,37
2,68,52,19,1,3,11,3,1,15
2,68,52,19,1,1,1,3,1,7
2,68,52,19,1,2,1,3,1,12
2,68,52,19,1,2,1,3,1,40
2,68,52,19,1,3,5,3,1,20
2,68,52,19,1,2,1,3,1,26
2,68,52,19,1,3,1,3,1,12
2,68,52,19,1,3,1,3,1,24
2,68,52,19,1,3,8,3,1,34
2,68,52,19,1,3,1,3,1,30
2,68,52,19,1,3,7,3,1,28
2,68,52,19,1,3,1,3,1,17
2,68,52,19,1,3,8,3,1,32
2,68,52,19,1,3,6,3,1,13
2,68,52,19,1,2,9,3,1,36
2,68,52,19,1,1,5,3,1,1
3,68,52,19,1,2,5,3,1,25
3,68,52,19,1,3,1,3,1,22
3,68,52,19,1,3,5,3,1,6
3,68,52,19,1,3,8,3,1,27
3,68,52,19,1,3,11,3,1,30
3,68,52,19,1,2,1,3,1,28
3,68,52,19,1,3,1,3,1,28
3,68,52,19,1,3,11,3,1,33
3,68,52,19,1,3,1,3,1,1
3,68,52,19,1,3,1,3,1,8
3,68,52,19,1,3,1,3,1,33
3,68,52,19,1,1,1,3,1,5
3,68,52,19,1,2,5,3,1,41
3,68,52,19,1,3,5,3,1,26
3,68,52,19,1,3,5,3,1,20
3,68,52,19,1,3,1,3,1,14
3,68,52,19,1,2,1,3,1,32
3,68,52,19,1,2,1,3,1,46
3,68,52,19,1,3,1,3,1,4
3,68,52,19,1,3,1,3,1,13
3,68,52,19,1,3,1,3,1,29
3,68,52,19,1,3,1,3,1,36
3,68,52,19,1,3,7,3,1,1
3,68,52,19,1,3,1,3,1,16
3,68,52,19,1,3,1,3,1,4
3,68,52,19,1,3,1,3,1,36
3,68,52,19,1,3,8,3,1,19
3,68,52,19,1,3,1,3,1,6
3,68,52,19,1,3,1,3,1,19
3,68,52,19,1,1,5,3,1,9
3,68,52,19,1,3,8,3,1,44
3,68,52,19,1,3,1,3,1,6
3,68,52,19,1,2,1,3,1,21
3,68,52,19,1,3,11,3,1,35
3,68,52,19,1,3,1,3,1,28
3,68,52,19,1,3,1,3,1,20
3,68,52,19,1,1,1,3,1,1
3,68,52,19,1,1,11,3,1,5
3,68,52,19,1,3,1,3,1,18
3,68,52,19,1,1,11,3,1,32
3,68,52,19,1,3,7,3,1,17
3,68,52,19,1,1,9,3,1,20
3,68,52,19,1,3,1,3,1,18
3,68,52,19,1,3,1,3,1,16
3,68,52,19,1,1,4,3,1,36
3,68,52,19,1,1,2,3,1,22
3,68,52,19,1,2,7,3,1,44
3,68,52,19,1,3,5,3,1,21
3,68,52,19,1,3,5,3,1,5
3,68,52,19,1,3,1,3,1,27
3,68,52,19,1,1,5,3,1,14
3,68,52,19,1,2,1,3,1,48
3,68,52,19,1,1,5,3,1,8
3,68,52,19,1,2,1,3,1,46
3,68,52,19,1,3,1,3,1,21
3,68,52,19,1,3,9,3,1,38
3,68,52,19,1,3,1,3,1,7
3,68,52,19,1,3,5,3,1,16
3,68,52,19,1,2,5,3,1,48
3,68,52,19,1,3,1,3,1,29
3,68,52,19,1,2,2,3,1,14
3,68,52,19,1,2,1,3,1,35
3,68,52,19,1,2,8,3,1,38
1,69,24,40,1,3,1,3,3,33
1,69,24,40,1,3,1,3,3,29
1,69,24,40,1,3,1,3,3,29
1,69,24,40,1,1,1,3,3,1
1,69,24,40,1,3,11,3,3,31
1,69,24,40,1,2,1,3,3,15
1,69,24,40,1,2,1,3,3,45
1,69,24,40,1,1,11,3,3,10
1,69,24,40,1,3,1,3,3,47
1,69,24,40,1,3,1,3,3,40
1,69,24,40,1,1,1,3,3,10
1,69,24,40,1,2,1,3,3,31
1,69,24,40,1,2,1,3,3,38
1,69,24,40,1,3,1,3,3,18
1,69,24,40,1,2,5,3,3,4
1,69,24,40,1,2,1,3,3,22
1,69,24,40,1,3,1,3,3,25
1,69,24,40,1,3,1,3,3,15
1,69,24,40,1,1,1,3,3,6
1,69,24,40,1,3,1,3,3,38
1,69,24,40,1,3,1,3,3,20
1,69,24,40,1,1,1,3,3,20
1,69,24,40,1,3,5,3,3,29
1,69,24,40,1,3,1,3,3,36
1,69,24,40,1,3,1,3,3,34
1,69,24,40,1,2,11,3,3,49
1,69,24,40,1,1,11,3,3,23
1,69,24,40,1,2,1,3,3,41
1,69,24,40,1,2,1,3,3,24
1,69,24,40,1,3,1,3,3,3
1,69,24,40,1,3,1,3,3,30
1,69,24,40,1,3,11,3,3,34
1,69,24,40,1,3,1,3,3,1
1,69,24,40,1,3,1,3,3,31
1,69,24,40,1,2,1,3,3,30
1,69,24,40,1,3,1,3,3,30
1,69,24,40,1,2,1,3,3,28
1,69,24,40,1,2,1,3,3,27
1,69,24,40,1,3,1,3,3,20
1,69,24,40,1,3,1,3,3,29
1,69,24,40,1,3,5,3,3,20
1,69,24,40,1,3,1,3,3,34
1,69,24,40,1,2,7,3,3,49
1,69,24,40,1,3,1,3,3,28
1,69,24,40,1,3,11,3,3,39
1,69,24,40,1,3,1,3,3,8
1,70,20,30,1,3,1,3,3,42
1,70,20,30,1,3,5,3,3,23
1,70,20,30,1,3,1,3,3,31
1,70,20,30,1,2,1,3,3,39
1,70,20,30,1,3,11,3,3,29
1,70,20,30,1,3,11,3,3,30
1,70,20,30,1,3,1,3,3,26
1,70,20,30,1,3,11,3,3,24
1,70,20,30,1,3,5,3,3,23
1,70,20,30,1,3,1,3,3,21
1,70,20,30,1,2,1,3,3,31
1,70,20,30,1,3,5,3,3,38
1,70,20,30,1,2,5,3,3,46
1,70,20,30,1,2,1,3,3,25
1,70,20,30,1,3,5,3,3,42
1,70,20,30,1,3,1,3,3,32
1,70,20,30,1,2,1,3,3,63
1,70,20,30,1,2,1,3,3,46
1,70,20,30,1,2,11,3,3,42
1,70,20,30,1,2,1,3,3,52
1,70,20,30,1,1,1,3,3,27
3,70,24,33,1,1,11,3,3,7
3,70,24,33,1,3,1,3,3,32
3,70,24,33,1,2,1,3,3,34
3,70,24,33,1,3,11,3,3,40
3,70,24,33,1,3,11,3,3,29
3,70,24,33,1,3,9,3,3,27
3,70,24,33,1,3,1,3,3,27
3,70,24,33,1,3,1,3,3,57
3,70,24,33,1,2,1,3,3,29
3,70,24,33,1,3,11,3,3,21
3,70,24,33,1,3,1,3,3,22
3,70,24,33,1,3,1,3,3,8
3,70,24,33,1,3,11,3,3,28
3,70,24,33,1,3,1,3,3,38
3,70,24,33,1,3,1,3,3,28
3,70,24,33,1,3,1,3,3,43
3,70,24,33,1,2,1,3,3,39
3,70,24,33,1,1,5,3,3,12
3,70,24,33,1,3,1,3,3,20
3,70,24,33,1,2,1,3,3,67
3,70,24,33,1,2,5,3,3,42
3,70,24,33,1,1,5,3,3,6
3,70,24,33,1,3,11,3,3,28
3,70,24,33,1,2,1,3,3,28
3,70,24,33,1,2,11,3,3,32
3,70,24,33,1,2,1,3,3,33
3,70,24,33,1,2,1,3,3,56
3,70,24,33,1,3,1,3,3,25
3,70,24,33,1,3,2,3,3,51
3,70,24,33,1,2,1,3,3,67
3,70,24,33,1,1,11,3,3,24
3,70,24,33,1,2,11,3,3,49
3,70,24,33,1,3,1,3,3,27
3,70,24,33,1,3,11,3,3,30
3,70,24,33,1,2,1,3,3,43
3,70,24,33,1,3,1,3,3,34
3,70,24,33,1,3,1,3,3,38
3,70,24,33,1,2,11,3,3,44
3,70,24,33,1,2,1,3,3,38
3,70,24,33,1,3,11,3,3,46
3,70,24,33,1,3,1,3,3,24
1,71,31,29,1,2,1,3,1,42
1,71,31,29,1,3,10,3,1,29
1,71,31,29,1,2,1,3,1,21
1,71,31,29,1,3,1,3,1,4
1,71,31,29,1,2,1,3,1,22
1,71,31,29,1,3,1,3,1,2
1,71,31,29,1,2,1,3,1,47
1,71,31,29,1,3,1,3,1,12
1,71,31,29,1,3,1,3,1,11
1,71,31,29,1,2,11,3,1,33
1,71,31,29,1,2,2,3,1,34
1,71,31,29,1,2,1,3,1,26
1,71,31,29,1,2,1,3,1,34
1,71,31,29,1,3,5,3,1,17
1,71,31,29,1,2,1,3,1,31
1,71,31,29,1,3,6,3,1,26
1,71,31,29,1,2,7,3,1,52
1,71,31,29,1,3,7,3,1,23
1,71,31,29,1,3,1,3,1,6
1,71,31,29,1,3,6,3,1,32
1,71,31,29,1,3,6,3,1,7
1,71,31,29,1,2,1,3,1,19
1,71,31,29,1,3,1,3,1,22
1,71,31,29,1,2,1,3,1,22
1,71,31,29,1,2,1,3,1,37
1,71,31,29,1,2,6,3,1,21
1,71,31,29,1,3,7,3,1,18
1,71,31,29,1,2,8,3,1,34
1,71,31,29,1,3,11,3,1,23
1,71,31,29,1,2,5,3,1,23
1,71,31,29,1,2,1,3,1,36
1,71,31,29,1,3,1,3,1,20
1,71,31,29,1,2,5,3,1,23
1,71,31,29,1,1,6,3,1,4
1,71,31,29,1,2,8,3,1,11
1,71,31,29,1,2,1,3,1,21
1,71,31,29,1,3,1,3,1,32
1,71,31,29,1,3,1,3,1,14
1,71,31,29,1,3,1,3,1,25
1,71,31,29,1,3,5,3,1,12
1,71,31,29,1,3,1,3,1,32
1,71,31,29,1,3,1,3,1,9
1,71,31,29,1,1,6,3,1,12
1,71,31,29,1,3,1,3,1,26
1,71,31,29,1,3,1,3,1,21
1,71,31,29,1,3,5,3,1,15
1,71,31,29,1,2,1,3,1,36
1,71,31,29,1,3,1,3,1,7
1,71,31,29,1,1,7,3,1,21
1,71,31,29,1,1,5,3,1,5
1,71,31,29,1,3,1,3,1,10
1,71,31,29,1,3,1,3,1,2
1,71,31,29,1,3,1,3,1,6
1,71,31,29,1,1,1,3,1,10
1,71,31,29,1,3,1,3,1,26
1,71,31,29,1,2,1,3,1,48
1,71,31,29,1,1,1,3,1,3
1,71,31,29,1,3,7,3,1,47
1,71,31,29,1,3,6,3,1,28
1,71,31,29,1,2,11,3,1,40
1,71,31,29,1,3,1,3,1,11
1,71,31,29,1,3,11,3,1,20
1,71,31,29,1,2,6,3,1,43
1,71,31,29,1,3,5,3,1,5
1,71,31,29,1,2,1,3,1,28
1,71,31,29,1,2,1,3,1,43
1,71,31,29,1,3,1,3,1,9
1,71,31,29,1,2,10,3,1,14
1,71,31,29,1,3,11,3,1,3
3,71,45,27,1,3,7,3,1,10
3,71,45,27,1,2,2,3,1,31
3,71,45,27,1,1,11,3,1,4
3,71,45,27,1,3,1,3,1,32
3,71,45,27,1,3,1,3,1,30
3,71,45,27,1,3,1,3,1,24
3,71,45,27,1,3,1,3,1,4
3,71,45,27,1,3,1,3,1,21
3,71,45,27,1,3,1,3,1,11
3,71,45,27,1,3,9,3,1,10
3,71,45,27,1,3,6,3,1,16
3,71,45,27,1,3,1,3,1,24
3,71,45,27,1,1,11,3,1,16
3,71,45,27,1,3,11,3,1,37
3,71,45,27,1,2,6,3,1,31
3,71,45,27,1,1,1,3,1,8
3,71,45,27,1,3,1,3,1,22
3,71,45,27,1,1,6,3,1,14
3,71,45,27,1,1,6,3,1,19
3,71,45,27,1,3,8,3,1,25
3,71,45,27,1,3,10,3,1,26
3,71,45,27,1,3,1,3,1,17
3,71,45,27,1,1,1,3,1,16
3,71,45,27,1,3,1,3,1,27
3,71,45,27,1,3,11,3,1,46
3,71,45,27,1,2,1,3,1,45
3,71,45,27,1,3,1,3,1,5
3,71,45,27,1,1,7,3,1,21
3,71,45,27,1,3,11,3,1,24
3,71,45,27,1,3,1,3,1,22
3,71,45,27,1,3,1,3,1,14
3,71,45,27,1,3,11,3,1,33
3,71,45,27,1,1,5,3,1,13
3,71,45,27,1,3,6,3,1,23
3,71,45,27,1,3,1,3,1,26
3,71,45,27,1,2,1,3,1,13
3,71,45,27,1,3,6,3,1,23
3,71,45,27,1,2,1,3,1,39
3,71,45,27,1,1,1,3,1,3
3,71,45,27,1,1,5,3,1,12
3,71,45,27,1,2,1,3,1,23
3,71,45,27,1,3,1,3,1,38
3,71,45,27,1,2,11,3,1,10
3,71,45,27,1,3,1,3,1,14
3,71,45,27,1,1,1,3,1,13
3,71,45,27,1,1,1,3,1,4
3,71,45,27,1,2,1,3,1,19
3,71,45,27,1,3,4,3,1,20
3,71,45,27,1,3,1,3,1,14
3,71,45,27,1,2,1,3,1,55
3,71,45,27,1,3,7,3,1,28
3,71,45,27,1,3,1,3,1,24
3,71,45,27,1,2,5,3,1,42
3,71,45,27,1,2,6,3,1,32
3,71,45,27,1,3,7,3,1,33
3,71,45,27,1,3,1,3,1,20
3,71,45,27,1,3,1,3,1,18
3,71,45,27,1,2,7,3,1,37
3,71,45,27,1,3,1,3,1,22
3,71,45,27,1,3,6,3,1,30
3,71,45,27,1,3,1,3,1,37
3,71,45,27,1,2,1,3,1,30
3,71,45,27,1,3,6,3,1,12
3,71,45,27,1,2,6,3,1,41
3,71,45,27,1,1,4,3,1,8
3,71,45,27,1,1,1,3,1,12
3,71,45,27,1,3,1,3,1,20
3,71,45,27,1,3,11,3,1,19
3,71,45,27,1,1,11,3,1,6
3,71,45,27,1,3,1,3,1,21
3,71,45,27,1,3,6,3,1,34
1,72,26,26,1,1,1,3,1,4
1,72,26,26,1,3,1,3,1,29
1,72,26,26,1,3,1,3,1,24
1,72,26,26,1,3,1,3,1,23
1,72,26,26,1,3,1,3,1,26
1,72,26,26,1,3,1,3,1,3
1,72,26,26,1,3,1,3,1,18
1,72,26,26,1,3,1,3,1,14
1,72,26,26,1,2,1,3,1,5
1,72,26,26,1,3,1,3,1,23
1,72,26,26,1,2,1,3,1,18
1,72,26,26,1,3,1,3,1,35
1,72,26,26,1,1,1,3,1,13
1,72,26,26,1,3,1,3,1,24
1,72,26,26,1,3,9,3,1,30
1,72,26,26,1,3,1,3,1,19
1,72,26,26,1,3,1,3,1,10
1,72,26,26,1,3,1,3,1,8
1,72,26,26,1,2,1,3,1,28
1,72,26,26,1,2,1,3,1,27
1,72,26,26,1,2,1,3,1,29
